year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,5,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",209,63,18.57,4.58,14.61,0,25.24,3,1,4469,1339,366,504,0,2260
2022,5,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",402,102,30.56,4.06,36.2,0.1,31.08,8,1,5346,1643,231,1564,3,1905
2022,5,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",218,67,23.63,0.67,21.25,0,21.45,1,0,3540,1177,84,899,0,1380
2022,5,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2688,568,174.23,18.83,170.68,0.07,204.19,47,4,36955,13698,1602,6725,1,14929
2022,5,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3971,510,204.51,19.12,82.48,1.14,202.75,14,3,51892,25328,1634,3107,61,21762
2022,5,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",311,95,28.9,1.75,17.33,0.2,46.81,4,0,6555,1510,150,723,4,4168
2022,5,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",108,27,7.99,0.22,6.32,0,12.47,2,1,1882,580,23,230,0,1049
2022,5,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",103,17,9.21,0,0.84,0,6.95,2,0,1000,410,0,16,0,574
2022,5,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",66,18,5.88,1,3.66,0,7.47,1,0,1209,415,127,153,0,514
2022,5,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",62,14,4.33,0,3.71,0,5.96,0,4,1703,1068,0,176,0,459
2022,5,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",855,230,71.58,13.16,61.48,0.46,83.32,19,3,16612,5496,1001,2876,8,7231
2022,5,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",249,68,22.92,5.28,9.13,0.16,30.51,1,0,4208,1277,474,349,10,2098
2022,5,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",169,28,14.77,0.54,6.36,0,6.34,2,0,1436,660,72,214,0,490
2022,5,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",62,17,3.51,1.31,3.03,0,9.16,0,0,910,217,77,125,0,491
2022,5,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",416,97,22.71,2.96,37.47,0,33.85,5,4,5574,1074,145,1609,0,2746
2022,5,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",585,132,56.61,5.16,19.75,0,50.49,6,0,7760,3055,309,787,0,3609
2022,5,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",512,121,46.84,5,18.13,0.42,50.61,1,0,8373,3681,359,779,10,3544
2022,5,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",148,32,11.72,1.69,4.41,0,14.19,0,1,2052,518,144,246,0,1144
2022,5,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",57,12,6.31,0,2.69,0,3,0,1,700,363,0,183,0,154
2022,5,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",88,21,4.64,1.48,5.91,0,8.97,4,0,1072,140,121,254,0,557
2022,5,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",442,133,54.11,4.25,45.08,0.17,29.39,3,0,6773,2455,383,1611,10,2314
2022,5,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",725,198,63.32,6.57,81.17,0.03,46.92,11,0,11188,3617,586,2973,1,4011
2022,5,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",155,28,15.07,0,6.37,0,6.57,2,0,1670,902,0,271,0,497
2022,5,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",407,100,41.85,6.3,26.43,0,25.42,3,0,5656,2331,399,1113,0,1813
2022,5,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",275,68,25.58,2.31,16.05,0,24.07,2,0,3989,2029,130,494,0,1336
2022,5,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",250,63,24.42,1.3,17.38,0,19.9,3,2,4203,2135,72,616,0,1380
2022,5,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",552,110,44.31,2.05,32.86,0.85,29.94,7,1,6116,2232,207,999,38,2640
2022,5,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",89,20,5.77,1.08,3.34,0,9.8,0,1,994,189,66,133,0,606
2022,5,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",553,140,49.19,5.41,28.44,0,56.95,18,3,10423,4068,350,1622,0,4383
2022,5,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",167,28,9.29,0,10.73,1.01,6.97,0,1,1296,550,0,334,16,396
2022,5,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",66,16,10.64,0.11,2.71,0,2.53,0,0,991,485,4,90,0,412
2022,5,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",106,29,13.16,0.38,3.93,0,11.53,1,1,1693,760,45,179,0,709
2022,5,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1087,264,78.73,10.04,80.32,0,94.92,21,6,17424,4862,750,3255,0,8557
2022,5,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",189,41,13.18,2.11,6.67,0,19.04,2,1,2367,652,96,274,0,1345
2022,5,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",314,53,26.37,0.02,5.1,0,21.51,4,0,3704,1386,3,229,0,2086
2022,5,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",155,42,16.57,0.97,9.31,0,15.15,0,2,3079,1333,22,408,0,1316
2022,5,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",4,1,0.65,0,0.35,0,0,0,0,20,13,0,7,0,0
2022,5,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",68,11,5.63,0,1.37,0,4,3,0,477,320,0,45,0,112
2022,5,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,1,0,0,1,0,0,0,0,26,0,0,26,0,0
2022,5,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",69,6,3.2,0,0.85,0,1.95,1,0,207,75,0,28,0,104
2022,5,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",30,2,0,1.91,0.09,0,0,2,0,45,0,43,2,0,0
2022,5,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1182,219,80.1,4.87,66.53,13.18,54.32,28,3,8343,3559,176,1973,368,2267
2022,5,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",84,13,4.48,0,3.81,0.28,4.43,2,0,342,114,0,85,5,138
2022,5,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",214,28,15.52,0.81,8.95,0,2.72,4,0,1212,804,13,292,0,103
2022,5,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",61,5,2.56,1.9,0.54,0,0,1,0,375,71,287,17,0,0
2022,5,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",60,7,2.69,0,2.89,0,1.42,4,0,160,67,0,60,0,33
2022,5,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",90,20,10.07,0,5.3,0,4.62,3,0,769,485,0,167,0,117
2022,5,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",215,35,11.49,0.12,18.59,0,4.81,8,0,1422,639,6,576,0,201
2022,5,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31,5,1,1,2.65,0,0.35,1,0,135,22,53,52,0,8
2022,5,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",157,17,8.81,0,3.67,0,4.52,2,1,1016,595,0,140,0,281
2022,5,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",29,2,1,0,1,0,0,7,0,74,46,0,28,0,0
2022,5,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",57,14,8.94,0,1.47,0,3.59,3,0,613,471,0,68,0,74
2022,5,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,8,2.74,0,0.38,0,4.88,1,0,276,112,0,8,0,156
2022,5,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",30,5,0.41,0,4.59,0,0,2,0,113,7,0,106,0,0
2022,5,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",38,5,2.16,0,0,0,2.84,3,0,186,92,0,0,0,94
2022,5,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31,5,1,0,4,0,0,1,0,155,59,0,96,0,0
2022,5,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",83,19,3.97,0,9.44,0,5.59,1,0,1058,451,0,383,0,224
2022,5,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",152,50,14.59,0,25.92,0,9.49,7,0,3341,1151,0,1144,0,1046
2022,5,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",164,22,13.51,0.33,7.16,0,1,3,1,1037,605,25,324,0,83
2022,5,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",156,26,13.83,0,7.41,0,4.76,6,1,945,620,0,231,0,94
2022,5,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",13,2,0.61,0,0.5,0,0.89,0,0,36,11,0,9,0,16
2022,5,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",39,5,2,0,1,0,2,2,0,294,233,0,18,0,43
2022,5,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",31,1,0.67,0,0.33,0,0,0,0,15,10,0,5,0,0
2022,5,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",329,142,22.58,0,111.28,0,8.14,12,1,9099,1490,0,7039,0,570
2022,5,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",134,26,20,1,3.4,0,1.6,4,0,1091,924,18,98,0,51
2022,5,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",13,1,0.93,0,0.07,0,0,0,0,15,14,0,1,0,0
2022,5,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",46,6,1.74,0,2.79,0,1.47,3,1,227,76,0,71,0,80
2022,5,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",209,48,18.14,0,12.93,0.75,16.18,7,0,1820,917,0,280,15,608
2022,5,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",304,83,19.18,2.38,56.14,0,5.3,9,1,3409,860,65,1950,0,534
2022,5,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",118,30,10.44,0,17.14,0,2.42,7,0,1141,486,0,485,0,170
2022,5,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",58,3,2.99,0,0.01,0,0,1,1,182,181,0,1,0,0
2022,5,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",31,4,2.7,0,0.59,0,0.71,1,0,223,176,0,18,0,29
2022,5,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",371,75,19.16,2.3,36.13,0.78,16.63,11,2,3350,931,64,1374,14,967
2022,5,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",413,60,24.17,1,16.44,0.76,17.63,2,0,2412,1165,17,427,16,787
2022,5,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",176,32,12.01,0,16.25,0,3.75,3,1,1562,614,0,568,0,380
2022,5,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",191,24,12.18,0,6.59,0,5.23,1,0,798,364,0,208,0,226
2022,5,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",437,58,23.8,0,21.06,0,13.13,21,0,3386,1697,0,1176,0,513
2022,5,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",824,168,61.69,1.97,44.78,1.75,57.81,32,0,9062,4058,90,1693,31,3190
2022,5,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",155,22,9.11,0,9.44,0,3.45,1,0,689,339,0,248,0,102
2022,5,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",62,3,1,0,2,0,0,0,0,101,68,0,33,0,0
2022,5,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",184,37,14.48,1,19.45,0,2.07,3,0,1215,457,17,615,0,126
2022,5,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,3,0,0,3,0,0,1,0,72,0,0,72,0,0
2022,5,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",82,17,10.14,0,4.07,0,2.79,2,1,727,429,0,149,0,149
2022,5,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",28,2,0.2,0,0.04,0,1.76,3,0,99,11,0,2,0,86
2022,5,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",55,8,4.52,0,0.52,0,2.96,1,0,386,259,0,18,0,109
2022,5,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",244,40,16.28,0,19.29,0,4.44,6,0,2284,1287,0,801,0,196
2022,5,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",31,3,0,0,1,0,2,1,0,102,0,0,40,0,62
2022,5,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",30,2,0.61,0,0.56,0,0.83,1,0,264,49,0,10,0,205
2022,5,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",62,6,1.94,0,2.14,0,1.92,0,0,191,75,0,58,0,58
2022,5,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",124,20,8.48,0,6.46,0,5.06,5,0,578,329,0,146,0,103
2022,5,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",277,43,17.5,0,21.12,0,4.38,22,0,2170,1188,0,828,0,154
2022,5,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",62,5,1.14,1,1.18,0,1.67,1,1,210,56,58,21,0,75
2022,5,AS,Alaska Airlines Inc.,PAE,"Everett, WA: Snohomish County",60,6,1,0,2,0,3,1,0,395,233,0,39,0,123
2022,5,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1481,237,63.85,5.16,75.67,1.76,90.56,55,0,12093,3857,590,2322,61,5263
2022,5,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",62,7,3.4,0,3.6,0,0,1,0,358,138,0,220,0,0
2022,5,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",343,28,15.49,0.21,4.99,0,7.3,6,0,851,513,7,123,0,208
2022,5,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",30,3,1.73,0,0.27,0,1,0,0,219,70,0,11,0,138
2022,5,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",61,8,1,0,0.67,0,6.33,0,0,362,30,0,18,0,314
2022,5,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",95,9,3.07,0,2.19,0,3.74,5,0,378,140,0,68,0,170
2022,5,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",40,8,3.13,0,2.87,0,2,4,0,296,128,0,104,0,64
2022,5,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",60,4,3,0,1,0,0,0,0,253,236,0,17,0,0
2022,5,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",6,1,1,0,0,0,0,0,0,61,61,0,0,0,0
2022,5,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",733,128,39.5,1.16,37.99,0,49.34,17,0,5433,1825,159,1166,0,2283
2022,5,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,7,3.21,0,1.48,0,2.31,0,0,372,266,0,49,0,57
2022,5,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",26,2,0.23,0,1.54,0,0.23,0,0,51,8,0,35,0,8
2022,5,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5842,1058,314.93,20.16,418.31,5.4,299.19,222,18,51596,20255,1323,12231,157,17630
2022,5,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1100,293,58.34,3.66,116.87,1.91,112.21,50,1,16626,3542,573,4676,56,7779
2022,5,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",115,21,5.01,0,5.5,0,10.49,1,4,746,110,0,312,0,324
2022,5,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",358,53,27.61,0,9.24,0.75,15.4,15,0,2585,1631,0,263,24,667
2022,5,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",78,21,8.5,0,4.54,0,7.96,1,0,1021,407,0,134,0,480
2022,5,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",169,29,19.19,0,2.57,1.66,5.58,12,0,1108,838,0,97,34,139
2022,5,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",335,41,14.69,0,9.37,0,16.93,10,0,1652,544,0,229,0,879
2022,5,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",58,6,3.77,0,2.23,0,0,4,1,163,118,0,45,0,0
2022,5,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",59,14,5.25,0,7,0,1.76,0,0,478,185,0,179,0,114
2022,5,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",46,8,2.38,0,2.04,0,3.58,0,0,413,178,0,72,0,163
2022,5,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",61,11,2.96,0,1.93,0.83,5.28,0,0,419,86,0,52,29,252
2022,5,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,10,1.36,0,2.24,0,6.4,1,0,314,57,0,47,0,210
2022,5,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,9,5.2,0,0.65,0,3.15,0,0,408,213,0,21,0,174
2022,5,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",46,12,6.77,3.8,1.23,0,0.2,3,0,985,689,226,50,0,20
2022,5,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",62,16,6.49,3.28,4.87,0,1.37,4,0,720,424,85,166,0,45
2022,5,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",196,43,27.67,1.4,2.94,0,11,3,0,3021,1645,161,240,0,975
2022,5,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",112,33,19.59,1,5.56,0,6.85,0,1,2304,1516,31,178,0,579
2022,5,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",317,101,46.78,3.23,22.1,0,28.89,2,1,6584,3126,295,889,0,2274
2022,5,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",213,55,28.35,1.49,9.48,0,15.68,5,1,4055,1854,281,544,0,1376
2022,5,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3742,1099,378.51,21.42,307.68,3.6,387.78,77,0,79719,28434,1747,15817,208,33513
2022,5,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",146,33,18.26,0.49,5.38,0.34,8.52,2,0,2099,1161,47,188,38,665
2022,5,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",62,16,9.74,1,1.76,0,3.49,1,0,704,442,28,55,0,179
2022,5,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",212,61,37.25,3.1,7.41,0,13.24,7,0,4591,2787,201,341,0,1262
2022,5,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",50,8,1.65,0,3.42,1,1.93,0,0,697,111,0,394,27,165
2022,5,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",252,82,43.29,1.77,14.4,0,22.54,3,0,5996,2982,163,1083,0,1768
2022,5,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",62,10,6.02,0,1.3,0,2.68,0,0,863,512,0,30,0,321
2022,5,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",73,12,5.59,0.08,2.1,0,4.23,0,0,887,274,15,98,0,500
2022,5,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",890,229,104.41,7.7,67.39,0.66,48.84,16,8,15882,6562,890,4103,36,4291
2022,5,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",155,26,16.73,1,2.46,0,5.81,2,0,1798,1134,208,125,0,331
2022,5,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",62,3,2.67,0,0,0,0.33,0,1,225,208,0,0,0,17
2022,5,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",117,33,20.7,0.79,4.65,0,6.86,2,0,2585,1278,265,196,0,846
2022,5,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",694,293,70.82,10.13,142.6,1.71,67.74,17,3,22352,6226,1184,8152,36,6754
2022,5,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",2,2,1.81,0,0.19,0,0,0,0,45,41,0,4,0,0
2022,5,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1684,382,178.2,7.71,72.79,3.06,120.25,49,23,29494,14786,1008,3652,85,9963
2022,5,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",409,88,34.16,6.06,22.36,0,25.41,21,8,5871,1852,310,801,0,2908
2022,5,B6,JetBlue Airways,HYA,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",6,1,0.15,0,0,0,0.85,1,0,68,10,0,0,0,58
2022,5,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62,15,8.28,0,3.51,0,3.21,1,0,921,597,0,134,0,190
2022,5,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",304,90,44.51,1.6,15.95,0.55,27.39,15,3,6492,3113,306,741,30,2302
2022,5,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3913,1177,438.39,25.16,310.36,3.73,399.36,104,26,86778,32236,3118,16429,121,34874
2022,5,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",307,75,38.46,3.75,15.24,0.26,17.29,1,0,4891,2656,308,696,7,1224
2022,5,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",993,261,118.53,8.24,63.86,2.34,68.04,1,5,16537,8458,695,2700,84,4600
2022,5,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",1157,391,119.5,12.75,162.85,2.21,93.68,39,8,29292,8617,2637,9926,146,7966
2022,5,B6,JetBlue Airways,MCI,"Kansas City, MO: Kansas City International",62,13,7.41,0,2.94,0,2.65,1,0,1229,613,0,320,0,296
2022,5,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1453,427,172.04,6.92,75.79,0,172.25,40,6,31841,12543,637,4294,0,14367
2022,5,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",333,72,43.78,0,13.93,0,14.29,7,3,5792,3467,0,1210,0,1115
2022,5,B6,JetBlue Airways,MKE,"Milwaukee, WI: General Mitchell International",62,19,11.38,0,3.48,0,4.14,1,0,1595,1230,0,123,0,242
2022,5,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",90,30,17,1.64,5.08,0,6.28,0,0,1510,797,203,194,0,316
2022,5,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",197,47,28.83,0.97,9.77,0,7.43,6,0,3004,1897,228,338,0,541
2022,5,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",14,2,1.3,0,0,0,0.7,3,0,227,182,0,0,0,45
2022,5,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",31,5,2.5,0,1,0,1.5,0,0,283,209,0,19,0,55
2022,5,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",117,19,12.12,1,3.29,0,2.59,0,0,1640,1032,246,156,0,206
2022,5,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",93,22,9.92,1.22,3.41,0,7.46,8,0,1489,723,87,103,0,576
2022,5,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",634,174,76.1,3.22,37.35,1.59,55.75,20,0,13103,6039,532,1826,50,4656
2022,5,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",28,9,5.07,0,2.44,0,1.49,0,0,545,274,0,188,0,83
2022,5,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",143,31,16.41,2,5.13,0,7.45,3,0,1828,1030,55,217,0,526
2022,5,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",84,26,18.3,2.96,2.48,0,2.26,1,0,2073,1440,289,75,0,269
2022,5,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",82,10,6.89,0,1.9,0,1.2,3,0,368,255,0,58,0,55
2022,5,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",62,26,14.15,0.88,3.39,0,7.59,1,0,1844,1086,63,149,0,546
2022,5,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",19,7,3.04,2,0.79,0,1.17,0,0,697,288,272,90,0,47
2022,5,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",98,35,18.81,0.91,12.07,0,3.21,1,0,2615,1463,61,785,0,306
2022,5,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",12,3,1.76,0,1.24,0,0,1,0,233,84,0,149,0,0
2022,5,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",254,81,45.54,2.73,18.45,0,14.27,5,0,5309,3092,210,701,0,1306
2022,5,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",153,36,21.32,2,2.64,0,10.04,5,0,2929,1987,105,100,0,737
2022,5,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",37,6,3.13,1,1.87,0,0,0,0,369,181,146,42,0,0
2022,5,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",90,25,16.28,0.76,1.77,0,6.19,3,0,1517,665,37,249,0,566
